Dimension_Name,Dimension_Category,Tab,Measure,Year,Value
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2011,961060
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2012,1014609
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2013,1004752
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2014,1037550
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2015,1028567
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2016,971067
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2017,1003807
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2018,1053971
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2019,1056008
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2020,801996
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2009,1396152
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2010,1419128
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2011,1362000
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2012,1322135
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2013,1244350
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2014,1218832
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2015,1292236
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2016,1206628
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2017,1172925
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2018,1118198
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2019,1117661
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie (térajoules), par secteur d’activité",2020,1052205
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2009,5.308474406
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2010,5.256675263
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2011,5.225671486
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2012,5.129509387
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2013,5.024796428
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2014,4.956595179
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2015,4.957711867
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2016,4.74989694
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2017,4.724808561
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2018,4.723391939
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2019,4.614118282
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2020,4.473330433
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2009,8.22
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2010,9.53
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2011,10.03
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2012,9.68
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2013,8.37
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2014,9.44
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2015,9.27
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2016,8.82
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2017,8.73
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2018,9.14
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2019,8.4
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2020,7.87
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2009,0.93
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2010,0.98
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2011,0.93
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2012,0.89
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2013,0.8
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2014,0.78
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2015,0.9
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2016,1.04
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2017,1.05
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2018,1.01
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2019,1
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2020,0.9
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2009,6.74
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2010,6.77
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2011,5.8
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2012,5.82
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2013,6.83
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2014,6.63
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2015,8.49
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2016,9.44
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2017,10.78
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2018,10.28
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2019,11.3
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2020,9.86
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2009,12.2
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2010,12.21
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2011,11.5
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2012,11.58
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2013,11.78
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2014,11.52
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2015,11.17
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2016,11.14
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2017,10.99
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2018,10.75
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2019,10.8
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2020,10.95
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2009,6.33
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2010,5.83
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2011,6.33
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2012,6.95
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2013,6.3
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2014,5.74
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2015,5.71
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2016,5.95
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2017,6.17
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2018,7.23
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2019,7.21
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2020,7.55
Extraction de pétrole et de gaz et activités de soutien,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2009,18.44
Extraction de pétrole et de gaz et activités de soutien,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2010,17.97
Extraction de pétrole et de gaz et activités de soutien,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2011,17.78
Extraction de pétrole et de gaz et activités de soutien,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2012,18.86
Extraction de pétrole et de gaz et activités de soutien,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2013,18.84
Extraction de pétrole et de gaz et activités de soutien,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2014,18.28
Extraction de pétrole et de gaz et activités de soutien,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2015,19.64
Extraction de pétrole et de gaz et activités de soutien,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2016,18.65
Extraction de pétrole et de gaz et activités de soutien,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2017,17.72
Extraction de pétrole et de gaz et activités de soutien,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2018,17.69
Extraction de pétrole et de gaz et activités de soutien,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2019,17.54
Extraction de pétrole et de gaz et activités de soutien,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2020,18.59
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2009,13.79
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2010,13.84
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2011,13.63
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2012,14.2
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2013,13.82
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2014,13.46
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2015,13
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2016,11.99
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2017,11.69
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2018,12.04
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2019,11.69
Transport et entreposage,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2020,10.92
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2009,37.21
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2010,37.29
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2011,34.62
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2012,33.94
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2013,31.91
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2014,30.21
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2015,31.88
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2016,29.13
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2017,27.98
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2018,26.09
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2019,25.55
Services publics,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par million de dollars de PIB), par secteur d’activité",2020,24.65
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2009,0.490045635
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2010,0.493918204
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2011,0.499215692
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2012,0.493516216
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2013,0.489394863
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2014,0.495351656
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2015,0.495566488
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2016,0.475846804
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2017,0.477582385
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2018,0.48237524
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2019,0.470642861
Tous secteurs confondus,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2020,0.480842865
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2009,0.65
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2010,0.76
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2011,0.82
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2012,0.82
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2013,0.79
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2014,0.88
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2015,0.91
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2016,0.9
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2017,0.92
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2018,0.98
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2019,0.92
Agriculture,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2020,0.95
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2009,0.09
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2010,0.09
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2011,0.09
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2012,0.09
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2013,0.08
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2014,0.08
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2015,0.09
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2016,0.1
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2017,0.1
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2018,0.1
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2019,0.1
Construction,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2020,0.1
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2009,0.64
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2010,0.74
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2011,0.68
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2012,0.73
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2013,0.87
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2014,0.91
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2015,1.16
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2016,1.18
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2017,1.36
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2018,1.33
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2019,1.32
Sylviculture et exploitation forestière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2020,1.32
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2009,1.3
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2010,1.36
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2011,1.32
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2012,1.35
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2013,1.39
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2014,1.4
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2015,1.36
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2016,1.36
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2017,1.33
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2018,1.32
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2019,1.32
Industrie manufacturière,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2020,1.34
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2009,2.84
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2010,2.91
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2011,3.24
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2012,3.41
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2013,2.66
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2014,2.65
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2015,2.96
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2016,2.92
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2017,3.03
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2018,3.36
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2019,3.21
Mines et carrières,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2020,3.44
Extraction de pétrole et de gaz et activités de soutien,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2009,9.74
Extraction de pétrole et de gaz et activités de soutien,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2010,9.81
Extraction de pétrole et de gaz et activités de soutien,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2011,9.3
Extraction de pétrole et de gaz et activités de soutien,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2012,9.16
Extraction de pétrole et de gaz et activités de soutien,Secteur,Consommation d’énergie,"Consommation d’énergie : (Térajoules par nombre d’emplois), par secteur d’activité",2013,9.54
